RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Longitude,Latitude,Cuisines,AverageCostfortwo,Currency,HasTablebooking,HasOnlinedelivery,Isdeliveringnow,Switchtoordermenu,Pricerange,Aggregaterating,Ratingcolor,Ratingtext,Votes,RestaurantNameLength,AddressLength 
18430894,6194,1,89,8712,380,386,0.0,0.0,186,550,4,0,0,0,1,2,0.0,4,3,0,11,27
18250897,6199,1,89,5503,380,386,77.2039156,28.5608042,177,300,4,0,0,0,1,1,0.0,4,3,0,16,49
18261052,6753,1,89,2998,380,386,77.21116707,28.56250844,497,350,4,0,0,0,1,1,0.0,4,3,3,25,39
3468,2991,1,89,6729,380,386,77.203602,28.5526247,518,450,4,0,0,0,1,1,2.4,3,4,23,9,58
18463949,2303,1,89,1628,380,386,0.0,0.0,1797,1200,4,1,1,0,1,3,4.3,1,5,31,10,44
310949,805,1,89,6882,342,348,77.2052335,28.7010154,1264,250,4,0,0,0,1,1,2.8,2,0,10,14,47
18356808,1696,1,89,1448,342,348,77.2044316,28.6945529,331,800,4,0,0,0,1,2,3.4,2,0,34,14,50
18361758,3471,1,89,140,342,348,77.2041375,28.695646,230,400,4,0,0,0,1,1,3.0,2,0,5,9,82
312755,4131,1,89,5237,342,348,77.0955538,28.73409022,1444,400,4,0,1,0,1,1,3.3,2,0,30,15,20
18241525,4169,1,89,5488,342,348,77.2041824,28.6965012,1338,1000,4,1,1,0,1,3,3.3,2,0,79,16,99
313492,4650,1,89,8007,342,348,77.2212289,28.7007738,1329,300,4,0,0,0,1,1,3.3,2,0,27,17,53
18472658,4652,1,89,1442,342,348,0.0,0.0,1334,1000,4,0,0,0,1,3,3.1,2,0,5,13,78
18418248,5484,1,89,8109,342,348,77.2028349,28.7073875,1306,450,4,0,0,0,1,1,3.0,2,0,6,19,53
18427869,5568,1,89,774,342,348,77.2088685,28.7011015,1651,150,4,0,0,0,1,1,2.9,2,0,5,23,78
310948,5868,1,89,2290,342,348,77.2051662,28.700431,1650,300,4,0,0,0,1,1,3.0,2,0,4,27,51
18463997,6704,1,89,1443,342,348,77.2041824,28.69471,828,1100,4,0,0,0,1,3,3.2,2,0,12,10,83
18337898,7125,1,89,798,342,348,77.2042028,28.698905,1306,150,4,0,0,0,1,1,3.1,2,0,13,19,69
18427234,1298,1,89,1412,342,348,77.2042723,28.6957933,364,500,4,0,1,0,1,2,3.8,5,2,82,12,50
18382697,2031,1,89,7787,342,348,77.2049891,28.6944315,965,250,4,0,1,0,1,1,3.7,5,2,37,10,54
18400720,3984,1,89,2081,342,348,77.2054401,28.6929495,1422,1000,4,1,0,0,1,3,3.9,5,2,373,11,50
3363,4545,1,89,382,342,348,77.2053503,28.6987623,1520,550,4,0,0,0,1,2,3.5,5,2,90,22,48
310592,6852,1,89,1422,342,348,77.2038231,28.6951234,1338,800,4,1,1,0,1,2,3.9,5,2,1439,18,39
18455511,406,1,89,8499,342,348,77.2029119,28.7073367,1306,500,4,0,0,0,1,2,0.0,4,3,1,18,77
18361763,728,1,89,8400,342,348,77.2077365,28.6984564,243,350,4,0,0,0,1,1,0.0,4,3,0,19,69
18124350,1929,1,89,6947,342,348,77.2044321,28.7099284,841,150,4,0,0,0,1,1,0.0,4,3,1,19,52
18408045,2222,1,89,1247,342,348,77.2044519,28.6975121,1461,800,4,1,0,0,1,2,0.0,4,3,1,9,48
18455515,2351,1,89,775,342,348,77.2084849,28.700706,828,200,4,0,0,0,1,1,0.0,4,3,1,9,65
18489838,2383,1,89,7883,342,348,0.0,0.0,1472,200,4,0,0,0,1,1,0.0,4,3,1,9,53
18441835,2493,1,89,8003,342,348,77.2049879,28.6945895,518,300,4,0,0,0,1,1,0.0,4,3,2,17,82
18361202,2961,1,89,6462,342,348,77.2048113,28.6991585,518,250,4,0,0,0,1,1,0.0,4,3,1,9,64
18463978,3851,1,89,1370,342,348,77.2048186,28.6961012,828,200,4,0,0,0,1,1,0.0,4,3,0,17,39
18124389,3944,1,89,6473,342,348,77.2050808,28.6979305,1306,100,4,0,0,0,1,1,0.0,4,3,0,31,62
18492048,4931,1,89,5237,342,348,77.208794,28.694348,1334,500,4,0,0,0,1,2,0.0,4,3,0,32,20
18463985,5153,1,89,4044,342,348,77.2045178,28.6961124,1749,100,4,0,0,0,1,1,0.0,4,3,0,17,39
18124352,5819,1,89,398,342,348,77.2046316,28.7077386,1306,100,4,0,0,0,1,1,0.0,4,3,1,26,70
9442,5823,1,89,7669,342,348,77.2059791,28.6981059,1306,200,4,0,0,0,1,1,0.0,4,3,1,25,72
18361755,5824,1,89,6513,342,348,77.2048113,28.6990689,1306,200,4,0,0,0,1,1,0.0,4,3,0,19,52
18455513,5863,1,89,7620,342,348,77.2027704,28.7075633,1514,500,4,0,0,0,1,2,0.0,4,3,0,13,77
18481309,6000,1,89,5650,342,348,0.0,0.0,1406,900,4,0,0,0,1,2,0.0,4,3,2,17,33
18499482,6217,1,89,6474,342,348,0.0,0.0,371,500,4,0,0,0,1,2,0.0,4,3,0,3,50
18446394,7024,1,89,5237,342,348,77.204411,28.6966432,887,500,4,0,1,0,1,2,0.0,4,3,2,3,20
18431175,7088,1,89,7741,342,348,77.2050359,28.6944781,828,200,4,0,0,0,1,1,0.0,4,3,0,17,54
18375397,790,1,89,1431,342,348,77.2040926,28.6950596,409,600,4,0,0,0,1,2,4.3,1,5,214,15,65
6628,306,1,89,6717,385,391,77.1883704,28.7000027,1329,450,4,0,0,0,1,1,3.1,2,0,13,16,82
4079,680,1,89,1337,385,391,77.193222,28.6978702,1329,450,4,0,0,0,1,1,3.3,2,0,32,8,88
9392,680,1,89,64,385,391,77.192054,28.6989226,1514,600,4,0,0,0,1,2,3.3,2,0,35,8,69
9386,760,1,89,3274,385,391,77.1886399,28.7002971,1235,100,4,0,0,0,1,1,2.9,2,0,6,23,48
312400,815,1,89,3762,385,391,77.1889993,28.6947792,1268,550,4,0,0,0,1,2,3.2,2,0,63,11,65
310982,1357,1,89,4931,385,391,77.1898079,28.7014836,1514,650,4,0,1,0,1,2,3.1,2,0,42,16,80
9421,2612,1,89,3273,385,391,77.1889483,28.7004928,986,400,4,0,0,0,1,1,3.4,2,0,30,7,52
1147,2636,1,89,7038,385,391,77.1895384,28.7014578,1290,1300,4,1,0,0,1,3,3.1,2,0,155,13,57
18057825,3438,1,89,5034,385,391,77.1897181,28.701475,1306,650,4,0,0,0,1,2,2.6,2,0,7,13,78
18444811,4327,1,89,7599,385,391,77.1917845,28.6991655,518,400,4,0,0,0,1,1,3.0,2,0,4,8,83
9366,4625,1,89,67,385,391,77.1895597,28.7013265,497,300,4,0,0,0,1,1,3.4,2,0,30,14,49
18361754,5111,1,89,3107,385,391,77.1905019,28.6924395,1514,400,4,0,0,0,1,1,3.0,2,0,4,14,64
18245254,5165,1,89,5122,385,391,77.192099,28.6989717,1329,400,4,0,0,0,1,1,3.2,2,0,10,8,55
18219524,5866,1,89,6428,385,391,77.1863488,28.6975254,1306,600,4,0,0,0,1,2,3.0,2,0,4,11,85
305276,6108,1,89,2559,385,391,77.1898978,28.6943279,177,300,4,0,0,0,1,1,3.1,2,0,11,14,62
312355,7378,1,89,5132,385,391,77.1898978,28.7017609,1306,400,4,0,0,0,1,1,3.0,2,0,11,15,59
6599,456,1,89,3645,385,391,77.1898079,28.7014836,1275,500,4,0,0,0,1,2,3.5,5,2,106,15,50
300022,584,1,89,3275,385,391,77.1887297,28.7003953,191,350,4,0,0,0,1,1,3.8,5,2,170,12,80
6605,4623,1,89,6635,385,391,77.1878236,28.699677,886,300,4,0,0,0,1,1,3.6,5,2,71,17,49
18034044,4873,1,89,2712,385,391,77.1919642,28.6991827,854,500,4,0,0,0,1,2,3.6,5,2,24,10,70
300946,4874,1,89,8286,385,391,77.1917362,28.6993443,828,500,4,0,0,0,1,2,3.6,5,2,95,15,63
18457090,5190,1,89,3697,385,391,0.0,0.0,1334,300,4,0,0,0,1,1,3.8,5,2,35,12,94
310409,5386,1,89,3644,385,391,77.1899423,28.7016159,828,100,4,0,0,0,1,1,3.5,5,2,18,13,48
307228,5482,1,89,5190,385,391,77.1894036,28.7015792,1275,300,4,0,0,0,1,1,3.5,5,2,32,17,46
18464633,118,1,89,4917,385,391,77.1918129,28.6988557,1306,400,4,0,0,0,1,1,0.0,4,3,0,13,76
18358668,184,1,89,3214,385,391,77.1836813,28.7006314,1754,200,4,0,0,0,1,1,0.0,4,3,1,15,33
18361743,318,1,89,5409,385,391,77.1919823,28.6982502,982,200,4,0,0,0,1,1,0.0,4,3,0,22,57
18245285,1315,1,89,8275,385,391,77.1917396,28.6991164,1761,300,4,0,0,0,1,1,0.0,4,3,3,10,74
18364336,1457,1,89,8562,385,391,77.1899876,28.6943365,186,200,4,0,0,0,1,1,0.0,4,3,0,12,82
18358207,2355,1,89,5057,385,391,77.1898079,28.7014836,1329,500,4,0,0,0,1,2,0.0,4,3,2,16,55
312357,2947,1,89,7767,385,391,77.1916947,28.6991568,1401,500,4,0,0,0,1,2,0.0,4,3,1,7,81
18464627,3251,1,89,8474,385,391,77.1894379,28.7015191,828,200,4,0,0,0,1,1,0.0,4,3,1,14,104
18431125,3532,1,89,3215,385,391,77.1839678,28.7006555,1329,600,4,0,0,0,1,2,0.0,4,3,1,10,41
18361741,4596,1,89,5409,385,391,77.1920054,28.6982616,232,100,4,0,0,0,1,1,0.0,4,3,0,7,57
18464621,4682,1,89,5130,385,391,77.1894954,28.7017374,1749,100,4,0,0,0,1,1,0.0,4,3,0,18,63
18449634,4891,1,89,8174,385,391,77.1921439,28.6990208,1306,400,4,0,0,0,1,1,0.0,4,3,0,15,88
18361745,5311,1,89,1409,385,391,77.1940755,28.6971907,1650,400,4,0,0,0,1,1,0.0,4,3,1,19,50
18124390,5806,1,89,3213,385,391,77.1840036,28.7007076,1306,250,4,0,0,0,1,1,0.0,4,3,3,10,57
18464637,6025,1,89,5143,385,391,77.1920352,28.698891,1514,600,4,0,0,0,1,2,0.0,4,3,0,13,76
5897,38,1,89,4466,401,408,77.2096084,28.5602677,828,250,4,0,0,0,1,1,3.2,2,0,27,18,43
18381236,217,1,89,5474,401,408,0.0,0.0,186,800,4,0,0,0,1,2,3.4,2,0,17,21,35
18416840,597,1,89,8379,401,408,77.2046327,28.5508626,177,300,4,0,1,0,1,1,2.7,2,0,11,7,52
18222563,624,1,89,1236,401,408,77.2033238,28.5523954,804,1700,4,1,0,0,1,3,3.3,2,0,339,9,64
18449796,783,1,89,3192,401,408,77.2039324,28.5503273,6,800,4,0,0,0,1,2,2.9,2,0,21,16,33
18471243,884,1,89,3192,401,408,77.207813,28.552966,331,350,4,0,0,0,1,1,3.3,2,0,10,26,33
652,1093,1,89,4604,401,408,77.2076874,28.5510835,331,750,4,0,0,0,1,2,2.6,2,0,76,28,39
9841,1242,1,89,3944,401,408,77.2068141,28.557586,201,250,4,0,0,0,1,1,2.9,2,0,6,13,76
313482,1273,1,89,5567,401,408,77.19397,28.55402,54,1000,4,0,1,0,1,3,3.3,2,0,61,12,20
308599,1314,1,89,8284,401,408,77.2037786,28.5518155,1749,100,4,0,0,0,1,1,3.2,2,0,12,12,46
807,1752,1,89,3574,401,408,77.2043582,28.5513556,1520,1100,4,1,1,0,1,3,3.4,2,0,195,15,28
18423871,2422,1,89,2316,401,408,77.214976,28.5626079,497,300,4,0,1,0,1,1,3.1,2,0,23,11,52
308188,2560,1,89,8573,401,408,77.2094004,28.5605341,1699,150,4,0,0,0,1,1,3.0,2,0,8,36,50
3156,2611,1,89,3573,401,408,77.2045662,28.551367,986,400,4,0,1,0,1,1,3.3,2,0,65,5,75
306319,2695,1,89,3460,401,408,77.2067363,28.5568936,1326,700,4,0,1,0,1,2,3.3,2,0,157,7,42
311033,2708,1,89,2528,401,408,77.2027931,28.542347,1655,350,4,0,0,0,1,1,3.1,2,0,12,16,76
4250,2745,1,89,4550,401,408,77.2084143,28.5516775,497,1000,4,1,1,0,1,3,3.4,2,0,180,8,49
300607,2825,1,89,179,401,408,77.2043752,28.5416535,1373,500,4,0,1,0,1,2,2.6,2,0,16,23,82
301325,2915,1,89,440,401,408,77.2115953,28.5614631,1306,400,4,0,0,0,1,1,2.6,2,0,21,14,43
308277,2959,1,89,6728,401,408,77.2036513,28.552691,518,350,4,0,0,0,1,1,2.9,2,0,10,9,47
301328,2967,1,89,4716,401,408,77.2106376,28.5622242,1419,500,4,0,1,0,1,2,2.6,2,0,114,7,49
18313482,3132,1,89,4428,401,408,77.2070845,28.5515237,223,800,4,0,0,0,1,2,3.3,2,0,13,17,26
18287406,3352,1,89,4945,401,408,77.2054205,28.5505307,1275,800,4,0,1,0,1,2,2.9,2,0,8,15,26
18354624,3419,1,89,5566,401,408,77.2093121,28.5554938,828,250,4,0,1,0,1,1,3.1,2,0,4,20,58
307025,3979,1,89,4358,401,408,77.2091679,28.560378,1306,150,4,0,0,0,1,1,2.8,2,0,8,10,46
18469980,4127,1,89,3192,401,408,77.2039324,28.5503273,186,800,4,0,0,0,1,2,3.2,2,0,8,4,33
309593,4251,1,89,4957,401,408,77.2100361,28.5609831,497,350,4,0,1,0,1,1,3.3,2,0,32,11,64
18252376,4584,1,89,8584,401,408,77.2046029,28.5505745,986,300,4,0,1,0,1,1,2.9,2,0,9,18,53
312809,4739,1,89,1510,401,408,77.2141709,28.5618666,1520,600,4,0,1,0,1,2,2.7,2,0,10,8,42
304546,5067,1,89,4357,401,408,77.2093036,28.5604449,1306,350,4,0,0,0,1,1,2.8,2,0,21,20,41
301327,5094,1,89,7865,401,408,77.2107833,28.562373,1329,500,4,0,1,0,1,2,3.1,2,0,21,13,65
303170,5258,1,89,8001,401,408,77.2141542,28.5618535,497,500,4,0,1,0,1,2,3.2,2,0,35,18,53
306658,5341,1,89,7752,401,408,77.2095255,28.5603597,251,250,4,0,0,0,1,1,3.4,2,0,74,20,53
300564,5697,1,89,4592,401,408,77.2080868,28.5509252,191,150,4,0,0,0,1,1,2.8,2,0,25,18,26
5630,5983,1,89,669,401,408,77.2056973,28.5500479,1699,450,4,0,1,0,1,1,3.1,2,0,175,6,40
306511,6026,1,89,361,401,408,77.2107781,28.5624222,1348,500,4,0,0,0,1,2,2.9,2,0,13,5,65
306247,6099,1,89,4598,401,408,77.2081473,28.5510151,58,500,4,0,1,0,1,2,2.8,2,0,87,6,45
18245263,6585,1,89,4469,401,408,77.2039336,28.5521888,518,250,4,0,0,0,1,1,3.4,2,0,19,15,59
305040,7048,1,89,199,401,408,77.2120463,28.5639463,865,350,4,0,1,0,1,1,3.4,2,0,59,19,66
673,7277,1,89,1841,401,408,77.2039227,28.5522405,837,350,4,0,0,0,1,1,2.6,2,0,220,5,48
304542,7377,1,89,1505,401,408,77.2145148,28.5617035,1520,350,4,0,0,0,1,1,2.7,2,0,26,5,65
18349919,4455,1,89,4916,401,408,77.2045658,28.5513376,982,150,4,0,1,0,1,1,4.5,0,1,67,17,66
4251,1074,1,89,4420,401,408,77.2084289,28.5525624,412,500,4,0,1,0,1,2,3.9,5,2,406,6,39
305736,1092,1,89,6540,401,408,77.2039819,28.550438,331,450,4,0,0,0,1,1,3.5,5,2,35,15,45
308257,2142,1,89,4590,401,408,77.208163,28.5509312,1294,1300,4,1,1,0,1,3,3.8,5,2,145,21,50
18359259,2874,1,89,4920,401,408,77.2045516,28.5513546,982,200,4,0,1,0,1,1,3.6,5,2,30,16,52
18335682,3830,1,89,5567,401,408,77.2063121,28.5397438,177,600,4,0,1,0,1,2,3.7,5,2,18,13,20
303716,4927,1,89,3575,401,408,77.2045677,28.5513909,186,300,4,0,1,0,1,1,3.8,5,2,243,8,49
18430873,5001,1,89,8642,401,408,77.2059157,28.5542453,834,300,4,0,0,0,1,1,3.7,5,2,23,5,69
18440414,5380,1,89,1241,401,408,77.2131207,28.5601373,647,1000,4,1,0,0,1,3,3.7,5,2,18,6,96
5267,5963,1,89,458,401,408,77.2104167,28.5602363,1699,350,4,0,0,0,1,1,3.5,5,2,95,10,41
310259,6049,1,89,363,401,408,77.2106438,28.5622518,1705,300,4,0,1,0,1,1,3.5,5,2,65,10,85
18402768,6383,1,89,4596,401,408,77.2080928,28.5509721,1720,800,4,0,1,0,1,2,3.8,5,2,49,9,41
18418258,6661,1,89,4254,401,408,77.2059313,28.5543973,1404,1200,4,1,0,0,1,3,3.9,5,2,93,12,60
18427205,37,1,89,2677,401,408,77.2036655,28.5417943,828,200,4,0,0,0,1,1,0.0,4,3,1,19,63
18472618,147,1,89,364,401,408,77.210758,28.5623218,1329,500,4,0,0,0,1,2,0.0,4,3,0,21,73
18424902,257,1,89,4553,401,408,77.2093815,28.5605085,1306,100,4,0,0,0,1,1,0.0,4,3,0,14,42
18427209,911,1,89,4463,401,408,77.203929,28.5414504,1749,200,4,0,0,0,1,1,0.0,4,3,1,16,44
18336472,982,1,89,365,401,408,77.2099284,28.5600874,549,250,4,0,0,0,1,1,0.0,4,3,0,16,62
18163900,1579,1,89,4719,401,408,77.2096165,28.5602665,518,400,4,0,0,0,1,1,0.0,4,3,3,12,86
18425757,1982,1,89,4720,401,408,77.2098425,28.560245,1306,200,4,0,0,0,1,1,0.0,4,3,0,10,43
18427218,2396,1,89,2273,401,408,77.204319,28.5419041,1306,300,4,0,0,0,1,1,0.0,4,3,1,10,40
18352684,2502,1,89,4463,401,408,77.2043423,28.5418706,1306,50,4,0,0,0,1,1,0.0,4,3,0,17,44
18423135,2785,1,89,230,401,408,77.2116483,28.5636313,1306,500,4,0,0,0,1,2,0.0,4,3,1,27,41
18472605,2978,1,89,5272,401,408,77.2097525,28.5601549,828,250,4,0,0,0,1,1,0.0,4,3,0,14,34
18224537,3012,1,89,5272,401,408,0.0,0.0,760,500,4,0,0,0,1,2,0.0,4,3,2,18,34
18494204,3205,1,89,378,401,408,0.0,0.0,886,150,4,0,0,0,1,1,0.0,4,3,1,7,56
18425738,5712,1,89,8056,401,408,77.2081917,28.5608475,1306,350,4,0,0,0,1,1,0.0,4,3,0,15,52
18418229,5720,1,89,1362,401,408,77.19461381,28.55510074,457,1000,4,0,0,0,1,3,0.0,4,3,0,8,45
18425748,6049,1,89,3003,401,408,77.2143271,28.5631376,1705,300,4,0,0,0,1,1,0.0,4,3,2,10,39
18287398,7383,1,89,565,401,408,77.2095383,28.5603853,828,300,4,0,0,0,1,1,0.0,4,3,3,16,60
18436439,1766,1,89,3193,401,408,77.2079154,28.5532206,770,350,4,0,0,0,1,1,4.0,1,5,55,7,29
18365575,3797,1,89,4562,401,408,77.208506,28.5514459,1818,1000,4,0,0,0,1,3,4.0,1,5,83,13,39
307490,6124,1,89,1014,401,408,77.203809,28.5525204,1044,1850,4,1,0,0,1,3,4.1,1,5,1823,17,70
301001,2205,1,89,1464,402,407,77.1944778,28.5542839,1094,1600,4,1,0,0,1,3,3.3,2,0,704,14,45
8369,2569,1,89,1777,402,407,77.194918,28.5538347,630,1900,4,1,1,0,1,3,3.4,2,0,763,11,64
304296,4388,1,89,1549,402,407,77.1944373,28.5543721,1479,1200,4,0,0,0,1,3,3.3,2,0,1363,12,43
18082196,7303,1,89,2878,402,407,77.194795,28.5546133,497,350,4,0,1,0,1,1,3.4,2,0,491,9,33
307931,1697,1,89,5498,402,407,77.1960285,28.5545112,704,1400,4,1,1,0,1,3,4.5,0,1,1033,10,50
313304,1317,1,89,1467,402,407,77.1945289,28.5541711,487,400,4,0,1,1,1,1,3.9,5,2,454,7,43
5732,2209,1,89,1839,402,407,77.1948429,28.5548297,631,1900,4,1,1,0,1,3,3.9,5,2,1756,31,43
301131,2458,1,89,1775,402,407,77.194058,28.5540858,641,1600,4,1,1,0,1,3,3.8,5,2,1845,8,43
312437,2910,1,89,8607,402,407,77.1949328,28.5542208,46,1200,4,1,0,0,1,3,3.7,5,2,379,16,49
301442,3098,1,89,18,402,407,77.1951433,28.5546859,1204,1800,4,1,0,0,1,3,3.7,5,2,2247,10,35
301574,3953,1,89,8602,402,407,77.1941291,28.5534325,394,1200,4,0,1,0,1,3,3.9,5,2,552,19,34
308463,4024,1,89,1770,402,407,77.1943109,28.5540646,754,1800,4,1,0,0,1,3,3.8,5,2,567,7,34
304027,4048,1,89,2999,402,407,77.1940584,28.5541496,1396,1200,4,1,1,0,1,3,3.5,5,2,384,5,44
307330,4275,1,89,1776,402,407,77.194159,28.5541314,684,2400,4,0,0,0,1,4,3.5,5,2,884,20,43
306334,4549,1,89,2430,402,407,77.1941855,28.5536,1626,800,4,0,1,0,1,2,3.7,5,2,489,14,32
5030,4729,1,89,3000,402,407,77.1944824,28.5541766,87,1800,4,1,0,0,1,3,3.7,5,2,3697,14,50
8893,5167,1,89,1769,402,407,77.1944156,28.5541282,684,2000,4,1,1,0,1,4,3.9,5,2,1878,6,45
308322,2871,1,89,2997,402,407,77.1944706,28.5542851,627,1600,4,1,1,0,1,3,4.3,1,5,7931,16,38
3392,3608,1,89,8601,402,407,77.1943217,28.55333,331,200,4,0,0,0,1,1,4.2,1,5,542,18,47
18408040,3823,1,89,5687,402,407,77.1952737,28.5557479,802,2200,4,1,0,0,1,4,4.2,1,5,278,25,46
307360,4054,1,89,1775,402,407,77.1941749,28.5541009,28,1700,4,1,1,0,1,3,4.0,1,5,969,8,43
89,4430,1,89,7596,402,407,77.1952749,28.555157,1699,500,4,0,1,0,1,2,4.2,1,5,1627,9,36
18208924,5254,1,89,15,402,407,77.195013,28.554476,1306,1300,4,1,1,0,1,3,4.4,1,5,541,27,44
303092,5905,1,89,411,402,407,77.1948582,28.5542015,811,1600,4,1,1,0,1,3,4.1,1,5,1199,16,32
307436,7196,1,89,5575,416,422,77.122793,28.550327,177,1000,4,0,0,0,1,3,3.3,2,0,30,23,70
306510,1182,1,89,5576,417,423,77.2980406,28.5907981,666,2000,4,1,0,0,1,4,3.4,2,0,174,23,66
312801,6681,1,89,5576,417,423,77.2977869,28.5905091,1117,1800,4,1,1,0,1,3,3.7,5,2,128,34,66
3293,6889,1,89,5578,419,425,77.2379557,28.6409625,895,1100,4,0,0,0,1,3,3.4,2,0,72,22,44
422,1642,1,89,5578,419,425,77.2378659,28.6410435,1488,2000,4,1,0,0,1,4,3.9,5,2,295,29,44
3260,4707,1,89,5580,421,427,77.1430501,28.7056604,909,2000,4,1,0,0,1,4,2.8,2,0,19,27,47
1267,7334,1,89,5580,421,427,77.1432187,28.7057393,1306,2500,4,1,0,0,1,4,3.9,5,2,259,31,47
18273067,1812,1,89,3287,424,430,77.1261797,28.5476562,1432,1000,4,1,0,0,1,3,0.0,4,3,1,38,50
18312623,7163,1,89,5583,424,430,77.1259999,28.5479078,1306,800,4,1,0,0,1,2,0.0,4,3,0,36,74
308069,1160,1,89,5606,435,441,77.1729864,28.6430365,331,700,4,0,0,0,1,2,3.0,2,0,7,11,85
308068,6610,1,89,5606,435,441,77.1729982,28.6430256,1329,800,4,1,0,0,1,2,0.0,4,3,1,17,85
4367,3861,1,89,5614,439,445,77.2170282,28.6212265,736,3000,4,1,0,0,1,4,3.3,2,0,95,32,58
4364,4699,1,89,5614,439,445,77.2170731,28.6212756,658,2500,4,1,0,0,1,4,3.0,2,0,19,32,58
310365,5443,1,89,7212,439,445,77.2170731,28.6212756,895,2500,4,1,0,0,1,4,3.4,2,0,265,46,75
4366,3227,1,89,5614,439,445,77.2170731,28.6212756,1675,4000,4,1,0,0,1,4,3.7,5,2,44,31,58
4365,3818,1,89,5614,439,445,77.216908,28.6212322,331,2500,4,0,0,0,1,4,3.6,5,2,38,47,58
18419892,5398,1,89,5613,439,445,77.2170282,28.6213161,904,2000,4,1,0,0,1,4,3.5,5,2,14,20,66
4357,1063,1,89,5654,444,450,77.185331,28.56904,390,3500,4,1,0,0,1,4,3.6,5,2,261,20,44
3379,3651,1,89,5654,444,450,77.185331,28.56904,1031,4500,4,1,0,0,1,4,3.9,5,2,410,25,44
3264,4988,1,89,5654,444,450,77.185331,28.56904,895,2500,4,1,0,0,1,4,3.6,5,2,49,27,44
4368,5835,1,89,5654,444,450,77.185331,28.56904,181,1000,4,0,0,0,1,3,3.8,5,2,79,24,44
4356,6216,1,89,5654,444,450,77.185331,28.56904,1133,4000,4,1,0,0,1,4,3.9,5,2,290,36,44
3378,1547,1,89,5654,444,450,77.185331,28.56904,497,4500,4,1,0,0,1,4,4.0,1,5,424,29,44
310032,6648,1,89,8906,1203,1260,77.123127,28.551398,1306,1500,4,1,0,0,1,3,3.1,2,0,9,25,66
18481317,2517,1,89,8906,1203,1260,0.0,0.0,986,300,4,0,0,0,1,1,0.0,4,3,0,26,66
18436483,578,1,89,6014,451,458,77.2093928,28.5780214,186,500,4,0,0,0,1,2,3.1,2,0,5,17,31
18245249,3867,1,89,2663,451,458,77.2100616,28.5783748,1529,600,4,0,1,0,1,2,2.6,2,0,30,12,80
301448,3461,1,89,1228,451,458,77.2100216,28.5739586,1154,400,4,0,0,0,1,1,3.9,5,2,108,12,53
18425152,4497,1,89,8118,451,458,77.2095724,28.5780386,518,300,4,0,0,0,1,1,0.0,4,3,0,19,47
312231,3868,1,89,8543,458,464,77.198618,28.607967,1727,350,4,0,0,0,1,1,3.1,2,0,13,12,61
18057802,4404,1,89,421,458,464,77.2014634,28.6083918,1699,200,4,0,0,0,1,1,3.2,2,0,12,11,64
307622,3938,1,89,3891,458,464,77.2296031,28.6184829,1494,300,4,0,0,0,1,1,3.8,5,2,266,17,70
18475283,3408,1,89,5914,458,464,0.0,0.0,1142,300,4,0,0,0,1,1,0.0,4,3,1,21,35
18481278,4174,1,89,7630,458,464,77.1981633,28.6086732,1306,400,4,0,0,0,1,1,0.0,4,3,0,23,50
311546,5779,1,89,1347,458,464,77.2211555,28.6083206,1723,800,4,0,0,0,1,2,0.0,4,3,3,13,42
1546,134,1,89,8472,453,459,77.3016535,28.6307448,1329,400,4,0,0,0,1,1,2.9,2,0,36,19,79
4673,101,1,89,4662,453,459,77.2933535,28.6221018,1520,500,4,0,0,0,1,2,2.8,2,0,20,10,47
18440187,283,1,89,5084,453,459,77.3027284,28.6332414,1329,400,4,0,0,0,1,1,3.0,2,0,4,26,78
304304,287,1,89,8634,453,459,77.3061495,28.6310189,1401,1500,4,1,0,0,1,3,2.8,2,0,68,33,91
18107859,603,1,89,3790,453,459,77.3062105,28.6311765,1699,300,4,0,0,0,1,1,2.9,2,0,4,14,45
303582,1144,1,89,3018,453,459,77.2995552,28.6360907,849,200,4,0,0,0,1,1,3.1,2,0,26,12,76
306595,1904,1,89,3465,453,459,77.3089444,28.6281517,177,300,4,0,1,0,1,1,3.4,2,0,11,13,43
305348,2047,1,89,6185,453,459,77.3043502,28.6360024,1749,100,4,0,0,0,1,1,3.1,2,0,18,13,43
303586,2314,1,89,3185,453,459,77.3056876,28.6362503,201,200,4,0,1,0,1,1,3.2,2,0,137,14,80
18289231,2574,1,89,3866,453,459,77.3059907,28.6306439,497,450,4,0,0,0,1,1,2.7,2,0,8,10,52
9803,2850,1,89,3690,453,459,77.3031004,28.6360078,1329,350,4,0,1,0,1,1,2.8,2,0,101,17,59
3700,3365,1,89,4119,453,459,77.3031053,28.6351912,1560,550,4,0,1,0,1,2,2.8,2,0,103,7,58
3093,3549,1,89,2140,453,459,77.3089888,28.6280802,1329,950,4,1,1,0,1,2,3.1,2,0,94,19,66
308849,3917,1,89,4115,453,459,77.3032993,28.6355354,1699,150,4,0,0,0,1,1,3.2,2,0,22,11,41
301149,3930,1,89,4063,453,459,77.3039947,28.6348977,1262,100,4,0,0,0,1,1,2.6,2,0,16,24,54
305159,4083,1,89,4987,453,459,77.3082609,28.6282279,1448,450,4,0,0,0,1,1,2.7,2,0,56,10,78
6256,5084,1,89,4998,453,459,77.3028343,28.6335406,1520,650,4,0,0,0,1,2,3.3,2,0,49,14,78
